State,District,Latitude,Longitude,District code,State name,District name,Male,Female,Population,Literate,Male_Literate,Female_Literate,Workers,Agricultural_Workers,Household_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Literate_Education,Illiterate_Education,Age_Group_0_29,Age_Group_30_49,Age_Group_50,No. of females per 1000 males,Literacy_ratio
Maharashtra,Solapur,17.837357937584812,75.42394823609216,526,MAHARASHTRA,Solapur,2227852,2089904,4317756,2910676,1651266,1259410,1898395,558334,71106,3795424,441254,9882,1279,35497,28134,2951035,976795,2402794,1089900,809935,938.0,67.0
Maharashtra,Thane,19.698767747440264,72.79882742564581,517,MAHARASHTRA,Thane,5865078,5195070,11060148,8227161,4591396,3635765,4492767,418004,124461,8716055,1355630,280700,39149,449617,172052,7739336,1692022,6184519,3241888,1579921,886.0,74.0
Maharashtra,Wardha,20.80743024390242,78.57259105691062,504,MAHARASHTRA,Wardha,668385,632389,1300774,1019458,552617,466841,608235,282170,13785,1057096,53854,2696,2147,175417,5663,1012774,212054,659540,370227,270107,946.0,78.0
Maharashtra,Washim,20.282282394366213,77.25502394366208,502,MAHARASHTRA,Washim,620302,576858,1197160,869917,487703,382214,569792,310195,7122,859949,142672,1707,518,179330,8476,899778,291525,682919,302425,210185,930.0,73.0
Maharashtra,Yavatmal,20.04258346738159,78.05326371760479,510,MAHARASHTRA,Yavatmal,1419965,1352383,2772348,2022574,1115980,906594,1355999,739718,17899,2251401,239236,4567,1596,249874,11422,2117390,718204,1549263,733258,483813,952.0,73.0
Manipur,Bishnupur,24.50712111801243,93.8246236024845,275,MANIPUR,Bishnupur,118782,118617,237399,156333,87313,69020,109937,15109,11567,175102,18691,4264,56,76,16,175322,67610,135220,62907,38815,999.0,66.0
Manipur,Chandel,24.2635812987013,94.09443844155844,280,MANIPUR,Chandel,74579,69603,144182,90302,51053,39249,76238,8315,3040,10810,3086,129049,136,400,59,115663,38191,86255,39324,18329,933.0,63.0
Manipur,Churachandpur,24.30309718875504,93.38671506024085,274,MANIPUR,Churachandpur,138820,135323,274143,195935,104013,91922,122655,8282,5067,12034,2886,254979,152,495,87,243125,57561,168608,67802,37096,975.0,71.0
Manipur,Senapati,25.08465586034914,94.03366234413956,272,MANIPUR,Senapati,247323,231825,479148,264477,148012,116465,233622,30369,4978,43833,1649,426819,140,2409,53,347896,191001,314439,111516,52008,937.0,55.0
Manipur,Tamenglong,24.98312942238265,93.49450740072204,273,MANIPUR,Tamenglong,72371,68280,140651,85006,47403,37603,70675,1924,1710,2995,589,134760,59,425,57,103294,45317,90273,33290,16924,943.0,60.0
Manipur,Thoubal,24.545392553191498,93.97959893617023,276,MANIPUR,Thoubal,210845,211323,422168,269304,152617,116687,195319,33106,21017,267146,107323,4322,106,114,24,315532,118088,251975,107196,62060,1002.0,64.0
Manipur,Ukhrul,25.05900314960629,94.44129566929138,279,MANIPUR,Ukhrul,94718,89280,183998,129829,70148,59681,87929,3852,2233,7553,1115,174112,108,635,70,158906,42156,113715,43646,25165,943.0,71.0
Meghalaya,East Garo Hills,25.82728228228228,90.64684924924916,294,MEGHALAYA,East Garo Hills,161223,156694,317917,192147,102513,89634,126073,19246,2475,17272,3359,289708,56,1004,38,218602,100781,216742,70424,29926,972.0,60.0
Meghalaya,East Khasi Hills,25.303763888888884,91.75922519841272,298,MEGHALAYA,East Khasi Hills,410749,415173,825922,578030,287270,290760,326786,40889,2966,144935,14185,543394,2495,3111,303,634037,168575,545961,192428,86576,1011.0,70.0
Meghalaya,Jaintia Hills,25.33959557069844,92.37608160136298,299,MEGHALAYA,Jaintia Hills,196285,198839,395124,187527,87371,100156,154180,35766,2004,12456,1646,271596,34,284,45,215217,165184,291097,72934,30362,1013.0,47.0
Meghalaya,South Garo Hills,25.240568578553614,90.64560349127176,295,MEGHALAYA,South Garo Hills,73170,69164,142334,82062,45003,37059,53069,5565,1249,7036,1050,132984,27,332,10,95846,44849,97082,30605,14495,945.0,58.0
Meghalaya,West Garo Hills,25.495285185185185,90.03709947089942,293,MEGHALAYA,West Garo Hills,324159,319132,643291,358702,193438,165264,255693,39725,7643,122936,106788,389956,209,3392,144,420622,208900,427629,143604,70599,984.0,56.0
Meghalaya,West Khasi Hills,25.500889926739926,91.25364542124538,296,MEGHALAYA,West Khasi Hills,193715,189746,383461,230678,117307,113371,163345,37184,2475,6498,1533,366881,58,1313,38,251275,133244,278569,69988,33431,980.0,60.0
Mizoram,Aizawl,23.90781335453101,92.85359459459472,283,MIZORAM,Aizawl,199270,201039,400309,340595,169547,171048,174636,11434,3360,13249,5264,379134,105,1570,76,347470,38248,235892,108094,56092,1009.0,85.0
Mizoram,Champhai,23.54166580976866,93.24221799485862,284,MIZORAM,Champhai,63388,62357,125745,100802,51440,49362,60342,5823,980,1075,699,123446,9,151,45,101684,15449,78778,29690,17189,984.0,80.0
Mizoram,Kolasib,24.2020004347826,92.73470391304348,282,MIZORAM,Kolasib,42918,41037,83955,65895,34147,31748,36672,5921,585,4000,4426,75210,16,108,2,65726,14217,52147,20576,11167,956.0,78.0
Mizoram,Lawngtlai,22.36102843137253,92.66964156862753,287,MIZORAM,Lawngtlai,60599,57295,117894,62861,36444,26417,45566,3153,613,1668,522,63892,52,51549,122,74574,54874,80723,25303,11831,945.0,53.0
Mizoram,Lunglei,23.007717036172675,92.63512555425892,286,MIZORAM,Lunglei,82891,78537,161428,121122,64515,56607,78292,10662,813,5231,1290,127124,74,27543,93,124314,32451,100250,39690,21424,947.0,75.0
Mizoram,Mamit,23.73852942502819,92.4330803833147,281,MIZORAM,Mamit,44828,41536,86364,60191,32977,27214,39339,2553,262,2989,1782,69104,13,12328,25,64717,20091,55914,20082,10318,927.0,70.0
Mizoram,Saiha,22.35744801061008,93.02827931034489,288,MIZORAM,Saiha,28594,27980,56574,42233,21861,20372,19461,957,313,933,514,54977,11,102,4,47873,8787,37127,12784,6636,979.0,75.0
Mizoram,Serchhip,23.263864705882344,92.914158496732,285,MIZORAM,Serchhip,32851,32086,64937,54476,27598,26878,32397,1284,926,991,335,63444,6,60,9,54133,5963,39568,15894,9404,977.0,84.0
Nagaland,Dimapur,25.814176811594223,93.75074057971014,265,NAGALAND,Dimapur,197394,181417,378811,278037,150142,127895,151350,8990,5073,108900,31212,234239,566,1270,2148,277956,58926,243392,98601,36618,919.0,73.0
Nagaland,Kohima,25.60311428571428,93.78600657596373,270,NAGALAND,Kohima,138966,129022,267988,197489,107038,90451,114825,2198,2072,25496,4384,234955,998,1519,80,201718,45802,173701,68485,25557,928.0,74.0
Nagaland,Mokokchung,26.478911764705888,94.522426006192,262,NAGALAND,Mokokchung,101092,93530,194622,159494,83479,76015,100067,9166,3798,9840,2057,181847,78,442,66,169448,22555,111243,52853,30363,925.0,82.0
Nagaland,Mon,26.69207374301676,95.03072988826828,261,NAGALAND,Mon,131753,118507,250260,119626,67432,52194,147654,10836,1608,8102,3444,236494,84,1256,314,127058,130529,168773,53600,27437,899.0,48.0
Nagaland,Phek,25.63272986577182,94.56814563758392,266,NAGALAND,Phek,83743,79675,163418,105893,57926,47967,80277,3159,1275,3563,950,158224,31,350,17,112110,44456,108514,37842,16969,951.0,65.0
Nagaland,Tuensang,26.21104453280316,94.85809880715708,267,NAGALAND,Tuensang,101933,94663,196596,117511,63653,53858,98154,3913,1104,2979,1052,191864,27,572,5,127913,66450,134573,43210,18762,929.0,60.0
Nagaland,Wokha,26.202611551155112,94.1990815181518,264,NAGALAND,Wokha,84505,81838,166343,128208,67385,60823,78412,6438,1965,5605,2043,158236,34,318,8,131916,25048,106951,40510,18811,968.0,77.0
Nagaland,Zunheboto,26.028178205128206,94.50026666666668,263,NAGALAND,Zunheboto,71217,69540,140757,102881,53504,49377,79466,11955,2025,2580,772,136995,39,286,6,115295,25988,91709,32267,16730,976.0,73.0
Orissa,Baleshwar,21.48570932311624,87.08085828011933,377,ORISSA,Baleshwar,1185787,1134742,2320529,1621232,902359,718873,932707,358214,28736,2197709,94254,6434,237,111,201,1742405,628627,1303828,622575,390611,957.0,70.0
Orissa,Bhadrak,20.95262735257214,86.81496204516931,378,ORISSA,Bhadrak,760260,746077,1506337,1094140,596269,497871,468599,151377,14451,1398543,104202,745,169,81,111,1232900,323145,848660,393629,260486,981.0,73.0
Orissa,Cuttack,20.407640646029623,85.7776810228802,381,ORISSA,Cuttack,1352760,1271710,2624470,2011469,1103033,908436,936365,248298,51809,2457729,141263,11985,1026,6276,1180,2062622,472182,1372301,743090,499895,940.0,77.0
Orissa,Dhenkanal,20.79887159353349,85.53226836027711,383,ORISSA,Dhenkanal,612593,580218,1192811,829910,464093,365817,435533,163636,17312,1185542,4805,727,124,366,39,859997,341887,641697,326233,222398,947.0,70.0
Orissa,Gajapati,19.121080882352945,84.14015091911759,389,ORISSA,Gajapati,282882,294935,577817,262537,153663,108874,293933,153199,5370,353160,1556,219482,53,2180,66,268110,335821,345387,144043,85072,1043.0,45.0
Orissa,Ganjam,19.2632617564534,84.80297710437702,388,ORISSA,Ganjam,1779218,1749813,3529031,2210050,1262652,947398,1501772,565448,56274,3486059,13315,23975,590,174,170,2340777,1055331,1980232,924756,613249,983.0,63.0
Orissa,Jharsuguda,21.827058566978184,83.93581682242987,371,ORISSA,Jharsuguda,296690,282815,579505,405879,228092,177787,247707,56809,15836,553587,12783,10462,1441,80,70,408064,143508,320156,159477,98555,953.0,70.0
Orissa,Kalahandi,19.784253092783523,83.1124043814433,395,ORISSA,Kalahandi,787101,789768,1576869,802036,484177,317859,751930,436733,18453,1555367,4975,11160,796,175,1225,780451,765368,880160,415778,275533,1003.0,51.0
Orissa,Kandhamal,20.092878624813142,84.02216352765326,390,ORISSA,Kandhamal,359945,373165,733110,399786,233900,165886,355349,162932,11946,580300,2138,148895,82,290,47,450614,287948,436625,177471,117777,1037.0,55.0
Orissa,Kendrapara,20.606319815982264,86.83763247572003,379,ORISSA,Kendrapara,717814,722547,1440361,1089265,579970,509295,466890,143864,16544,1386792,50247,1423,169,62,52,1242976,294723,771284,374559,290894,1007.0,76.0
Orissa,Khordha,20.054162322274863,85.52234834123229,386,ORISSA,Khordha,1167137,1084536,2251673,1749936,957515,792421,792193,116274,39471,2147632,84060,12527,1264,475,476,1945913,371244,1199521,653346,391701,929.0,78.0
Orissa,Koraput,18.82627794779476,82.81278469846964,398,ORISSA,Koraput,678809,700838,1379647,568090,340843,227247,693406,290626,14416,1294151,8850,68550,518,219,491,547812,770707,818578,348803,207206,1032.0,41.0
Orissa,Malkangiri,18.25227930367506,81.98293636363628,399,ORISSA,Malkangiri,303624,309568,613192,244706,147001,97705,310666,106353,7725,600219,1871,10039,213,43,195,204863,390356,381913,146355,83284,1020.0,40.0
Orissa,Mayurbhanj,21.897621545157754,86.4030408052231,376,ORISSA,Mayurbhanj,1256213,1263525,2519738,1369397,794171,575226,1223534,568755,113808,2113079,33706,15008,661,162,109,1455985,1094844,1449729,650135,414076,1006.0,54.0
Orissa,Nayagarh,20.192895622119817,85.05614700460825,385,ORISSA,Nayagarh,502636,460153,962789,688362,392333,296029,343633,120129,17557,955754,5278,383,107,33,24,745059,232558,502136,262086,196994,915.0,71.0
Orissa,Nuapada,20.471309512195116,82.59152536585364,394,ORISSA,Nuapada,301962,308420,610382,299383,180903,118480,305438,149834,8641,601092,4952,1778,724,76,905,338480,316086,344075,152681,112325,1021.0,49.0
Orissa,Puri,19.83509174603177,85.86698989898981,387,ORISSA,Puri,865380,833350,1698730,1291939,704857,587082,621676,163942,25115,1644905,46094,4239,193,243,94,1395194,309790,888134,477430,328666,963.0,76.0
Orissa,Rayagada,19.292840020060204,83.45860120361095,396,ORISSA,Rayagada,471960,495951,967911,407735,241959,165776,467122,248175,9959,874445,4607,84916,219,249,123,346980,583140,577569,245766,140825,1051.0,42.0
Orissa,Sambalpur,21.515752380952385,84.34958483245157,372,ORISSA,Sambalpur,526877,514222,1041099,703691,393192,310499,505840,160798,59288,964188,20120,50637,2506,310,86,708229,282248,565700,286575,186726,976.0,68.0
Orissa,Sundargarh,22.06354819277107,84.50524819277099,374,ORISSA,Sundargarh,1061147,1032290,2093437,1342322,750147,592175,873227,253327,26970,1532352,71391,385011,5713,710,721,1388888,660465,1188918,573238,324436,973.0,64.0
Puducherry,Karaikal,10.876161726078813,79.82369793621002,637,PONDICHERRY,Karaikal,97809,102413,200222,154916,79903,75013,68301,13077,1327,152638,28835,18391,46,63,54,154561,32717,102333,60089,37434,1047.0,77.0
Puducherry,Mahe,12.006420793787758,75.28275021570326,636,PONDICHERRY,Mahe,19143,22673,41816,36470,16610,19860,11802,82,69,27940,12856,958,3,21,14,36858,2993,19760,12543,9428,1184.0,87.0
Puducherry,Yanam,16.707695652173904,82.26187304347832,634,PONDICHERRY,Yanam,27301,28325,55626,39274,19919,19355,16760,3324,146,53537,1191,873,3,1,4,40860,14923,31973,15235,8402,1038.0,71.0
Punjab,Amritsar,31.548679820627772,74.79883856502238,49,PUNJAB,Amritsar,1318408,1172248,2490656,1684770,932981,751789,917856,121599,41642,690939,12502,54344,1716935,876,3152,1485800,540010,1384987,667193,436496,889.0,68.0
Punjab,Bathinda,30.190524611973352,75.05685898004438,46,PUNJAB,Bathinda,743197,645328,1388525,844868,488261,356607,549986,128382,14938,380569,16299,2474,984286,246,1266,793380,438529,754927,377707,255283,868.0,61.0
Punjab,Faridkot,30.591187250996025,74.79751553784862,45,PUNJAB,Faridkot,326671,290837,617508,381285,215767,165518,221555,54058,8225,141363,3125,1227,469789,155,1109,373752,204895,336540,164962,113721,890.0,62.0
Punjab,Fatehgarh Sahib,30.64290947368421,76.36208394736842,40,PUNJAB,Fatehgarh Sahib,320795,279368,600163,426033,238696,187337,214783,21389,8048,152851,16808,1698,427521,48,178,432310,142314,321018,166781,111028,871.0,71.0
Punjab,Firozpur,30.63407535211269,74.40245732394365,43,PUNJAB,Firozpur,1071637,957437,2029074,1227511,707070,520441,756695,227971,14679,906408,6844,19358,1090815,454,1143,1207928,714869,1171770,525459,331259,893.0,60.0
Punjab,Gurdaspur,32.04283371212125,75.3204064393939,35,PUNJAB,Gurdaspur,1212617,1085706,2298323,1634719,907660,727059,757138,100684,30903,1074332,27667,176587,1002874,405,580,1528979,478020,1261421,611353,423301,895.0,71.0
Punjab,Hoshiarpur,31.55157169811319,75.8469857442349,38,PUNJAB,Hoshiarpur,809057,777568,1586625,1199699,637927,561772,499822,74362,15990,1000743,23089,14968,538208,3476,2034,1227466,294723,831741,422782,330671,961.0,76.0
Punjab,Jalandhar,31.250336907216507,75.54400350515463,37,PUNJAB,Jalandhar,1145211,1048379,2193590,1622537,882581,739956,774472,66664,29762,1394329,30233,26016,718363,11385,4011,1575774,387809,1159156,616431,416449,915.0,74.0
Punjab,Kapurthala,31.336592638036837,75.47641165644177,36,PUNJAB,Kapurthala,426311,388857,815168,576567,316254,260313,284165,42387,9861,336124,10190,5445,453692,6662,553,575495,174995,433331,222324,157833,912.0,71.0
Punjab,Ludhiana,30.76596397379912,75.83110851528383,41,PUNJAB,Ludhiana,1867816,1630923,3498739,2560225,1428348,1131877,1284822,98646,71667,1502403,77713,16517,1863408,2007,19620,2372099,631980,1901528,980046,614258,873.0,73.0
Punjab,Mansa,29.919547714285724,75.4304922857143,47,PUNJAB,Mansa,408732,361019,769751,423560,244037,179523,328512,90367,13442,156539,10375,917,598443,123,1577,434158,311513,420050,200882,146103,883.0,55.0
Punjab,Moga,30.756540067340065,75.1600845117845,42,PUNJAB,Moga,525920,469826,995746,627889,348549,279340,359172,82397,18098,158414,9388,3277,818921,178,436,638000,306336,535408,258826,194768,893.0,63.0
Punjab,Muktsar,30.31243303303303,74.5518747747748,44,PUNJAB,Muktsar,475622,426274,901896,524848,300401,224447,335326,111014,5187,254920,4333,1681,638625,240,744,544427,340886,495167,242628,162297,896.0,58.0
Punjab,Patiala,30.214540380693364,76.27505893949697,48,PUNJAB,Patiala,1002522,893164,1895686,1266791,711052,555739,660267,89123,23647,783306,40043,5683,1059944,245,1914,1280816,518772,1042519,517079,335100,891.0,67.0
Punjab,Rupnagar,30.910937330754347,76.53743500967126,51,PUNJAB,Rupnagar,357485,327142,684627,502731,278534,224197,233676,21520,12321,304481,14492,2094,361045,118,653,492696,124100,365300,185424,131707,915.0,73.0
Punjab,Sangrur,30.185045204336895,75.89437014178496,53,PUNJAB,Sangrur,878029,777140,1655169,1002077,570413,431664,568758,91799,18578,389410,179116,2406,1077438,268,3222,1054379,570103,904316,435148,311621,885.0,61.0
Rajasthan,Ajmer,26.199300378787903,74.6990419191919,119,RAJASTHAN,Ajmer,1324085,1258967,2583052,1526673,926268,600405,1053722,145523,35602,2201663,314159,10605,6799,417,45614,1618919,1034334,1561077,629951,388040,951.0,59.0
Rajasthan,Alwar,27.55271738035265,76.65359630562563,104,RAJASTHAN,Alwar,1939026,1735153,3674179,2182476,1359829,822647,1708542,216772,34562,3039279,547335,2696,64532,4384,13221,2262867,1384905,2346721,836000,490137,895.0,59.0
Rajasthan,Banswara,23.453642032967014,74.44246868131869,125,RAJASTHAN,Banswara,907754,889731,1797485,829343,513854,315489,916574,199370,19818,1701234,48834,22250,427,138,22613,748794,1040914,1153029,406214,216554,980.0,46.0
Rajasthan,Baran,24.98023243243244,76.86210651828291,128,RAJASTHAN,Baran,633945,588810,1222755,693307,432607,260700,552583,185037,15258,1133349,79984,1432,3066,84,2795,722755,545842,762204,286344,173100,929.0,57.0
Rajasthan,Barmer,25.77070908045978,71.50297126436782,115,RAJASTHAN,Barmer,1369022,1234729,2603751,1188322,783461,404861,1202482,132696,30565,2244882,321192,1157,450,157,34010,1179796,1501858,1731122,527629,326476,902.0,46.0
Rajasthan,Bharatpur,27.32411858037578,77.21752077244258,105,RAJASTHAN,Bharatpur,1355726,1192736,2548462,1480869,943910,536959,1071154,238894,25068,2143046,371286,1576,23456,899,5758,1524305,1104824,1659515,546362,329127,880.0,58.0
Rajasthan,Bhilwara,25.45119767759564,74.63947595628417,122,RAJASTHAN,Bhilwara,1220736,1187787,2408523,1256126,777582,478544,1148165,163052,30149,2224839,142427,1978,1468,183,35149,1347909,1180456,1439454,589476,365023,973.0,52.0
Rajasthan,Bikaner,28.12489068322981,73.26943322981371,101,RAJASTHAN,Bikaner,1240801,1123136,2363937,1278801,782399,496402,986208,103833,26244,2073356,235741,1901,20072,285,30850,1341957,1015331,1543867,517271,288165,905.0,54.0
Rajasthan,Bundi,25.48580716049379,75.79984074074079,121,RAJASTHAN,Bundi,577160,533746,1110906,585044,371705,213339,526091,111388,11172,1017688,66609,682,11059,144,13455,585809,553622,686771,267648,155958,925.0,53.0
Rajasthan,Chittaurgarh,24.631623761665463,74.80010997846382,126,RAJASTHAN,Chittaurgarh,783171,761167,1544338,821825,514851,306974,802755,123469,15435,1413163,97855,1274,1515,252,25843,868699,715545,880043,398303,258997,972.0,53.0
Rajasthan,Churu,28.29330375536484,74.65846427038629,102,RAJASTHAN,Churu,1051446,988101,2039547,1149269,696729,452540,902829,87983,16594,1777879,249736,958,402,188,7104,1228712,910226,1293193,458725,272176,940.0,56.0
Rajasthan,Dausa,26.91234817629181,76.57342097264443,109,RAJASTHAN,Dausa,857787,776622,1634409,938051,596935,341116,684495,76277,17185,1582335,45488,439,296,94,3737,1005436,681980,1047136,358718,210117,905.0,57.0
Rajasthan,Dhaulpur,26.72397054945053,77.74476219780222,106,RAJASTHAN,Dhaulpur,653647,552869,1206516,683098,435721,247377,523212,74342,12721,1127520,72258,688,1356,92,2739,682444,552106,815651,248416,141365,846.0,57.0
Rajasthan,Dungarpur,23.75104807692308,73.84765641025645,124,RAJASTHAN,Dungarpur,696532,692020,1388552,681591,415820,265771,641515,184330,12514,1340065,28662,830,240,226,16141,675840,764563,868458,317700,191917,994.0,49.0
Rajasthan,Ganganagar,29.256785412667963,73.56192303262948,99,RAJASTHAN,Ganganagar,1043340,925828,1969168,1193343,710908,482435,912672,230438,13790,1437144,50688,2077,474853,938,1988,1181845,710223,1167889,502211,283484,887.0,61.0
Rajasthan,Hanumangarh,29.1813351791531,74.74632573289902,100,RAJASTHAN,Hanumangarh,931184,843508,1774692,1034136,624281,409855,835260,166833,13839,1433067,118673,1542,216997,241,1935,1088552,723454,1058044,453114,242361,906.0,58.0
Rajasthan,Jaipur,27.033459290187885,75.77117286012533,110,RAJASTHAN,Jaipur,3468507,3157671,6626178,4300965,2554793,1746172,2464893,131523,91011,5819980,687452,12708,18782,1020,81079,4433665,2046038,4091148,1646480,884057,910.0,65.0
Rajasthan,Jaisalmer,26.86900838548185,71.18371877346682,114,RAJASTHAN,Jaisalmer,361708,308211,669919,308653,210415,98238,288903,43872,6835,497045,168129,874,1723,98,1521,267105,397649,448969,140294,79977,852.0,46.0
Rajasthan,Jalor,25.07578093797277,72.18647261724662,116,RAJASTHAN,Jalor,936634,892096,1828730,829582,543923,285659,896644,158013,21867,1732852,78990,730,231,144,14640,870570,1033534,1176496,390598,249379,952.0,45.0
Rajasthan,Jhalawar,24.24725541474657,76.11242891705065,129,RAJASTHAN,Jhalawar,725143,685986,1411129,739792,466815,272977,685950,209772,11199,1299751,96164,842,819,46,12488,747822,696680,850546,346110,213674,946.0,52.0
Rajasthan,Jhunjhunun,28.13517401247401,75.52840893970894,103,RAJASTHAN,Jhunjhunun,1095896,1041149,2137045,1370360,815834,554526,894649,68878,13472,1905682,228178,1004,275,56,548,1536668,712584,1298780,494124,330126,950.0,64.0
Rajasthan,Jodhpur,26.678460838536967,73.00450847457628,113,RAJASTHAN,Jodhpur,1923928,1763237,3687165,2031532,1265753,765779,1489741,242017,42412,3224399,411558,6035,4123,514,36697,2036941,1591957,2359786,836322,489280,916.0,55.0
Rajasthan,Karauli,26.51901555555556,76.96081818181815,107,RAJASTHAN,Karauli,783639,674609,1458248,805849,531904,273945,628726,115367,9521,1370977,81553,602,297,70,3424,840673,668926,947173,310688,192042,861.0,55.0
Rajasthan,Kota,25.175718080000014,76.18618928000001,127,RAJASTHAN,Kota,1021161,929853,1951014,1298345,765396,532949,748811,134992,25125,1661307,243993,5665,11058,280,25742,1317870,588142,1177474,495896,275396,911.0,67.0
Rajasthan,Nagaur,27.07862016048146,74.14215667001012,112,RAJASTHAN,Nagaur,1696325,1611418,3307743,1758624,1102750,655874,1425882,263401,29647,2833443,454487,1912,366,163,12940,1910801,1533137,2088323,754143,463469,950.0,53.0
Rajasthan,Pali,25.80490393541874,73.55285640766907,118,RAJASTHAN,Pali,1025422,1012151,2037573,1085693,667381,418312,842327,237280,26119,1870543,143476,1345,1540,141,18974,1216936,983050,1207983,467436,343384,987.0,53.0
Rajasthan,Rajsamand,25.24894767441859,73.96570215946844,123,RAJASTHAN,Rajsamand,581339,575258,1156597,619139,383334,235805,550831,106587,13505,1105676,33677,759,260,100,14966,674367,544517,687165,275099,193668,990.0,54.0
Rajasthan,Sawai Madhopur,26.251081180223288,76.4219283891548,108,RAJASTHAN,Sawai Madhopur,704031,631520,1335551,741748,486184,255564,578068,88804,12070,1165505,155681,945,812,177,9991,759711,586492,841697,309237,183234,897.0,56.0
Rajasthan,Sikar,27.64644058641976,75.29317422839503,111,RAJASTHAN,Sikar,1374990,1302343,2677333,1652117,995275,656842,1006504,87889,22776,2342076,327583,1122,356,177,4050,1859871,967497,1672813,605002,381226,947.0,62.0
Rajasthan,Sirohi,24.7976905263158,72.75309131578943,117,RAJASTHAN,Sirohi,534231,502115,1036346,476806,309900,166906,419829,97823,9443,996562,30479,1284,572,114,6829,497001,577092,649290,244401,142251,940.0,46.0
Rajasthan,Tonk,26.153935071707927,75.79192216427637,120,RAJASTHAN,Tonk,728136,693190,1421326,749659,478329,271330,649161,113426,16004,1243527,153146,754,378,122,22458,816124,661902,880194,334006,205593,952.0,53.0
Rajasthan,Udaipur,24.44076752136749,73.84029839743584,130,RAJASTHAN,Udaipur,1566801,1501619,3068420,1582629,973444,609185,1365783,302968,33535,2869976,104307,7406,4278,209,78647,1535470,1528671,1876436,739287,451034,958.0,52.0
Sikkim,East,27.29600352941175,88.74908392156858,93,NCT OF DELHI,East,907500,801846,1709346,1352998,748382,604616,579692,3094,19541,1410852,178807,15792,53027,2643,46927,1334283,169693,948963,497157,262124,884.0,79.0
Tamil Nadu,Ariyalur,11.190514836795256,79.22249643916912,616,TAMIL NADU,Ariyalur,374703,380191,754894,480604,269582,211022,359851,166837,13564,708397,7942,37403,104,88,65,532701,233438,380484,216103,157771,1015.0,64.0
Tamil Nadu,Chennai,13.058098905608748,80.28139151846806,603,TAMIL NADU,Chennai,2335844,2310888,4646732,3776276,1968079,1808197,1817297,13674,37345,3751322,439270,358662,2851,2804,51708,3642032,419065,2271657,1468902,899279,989.0,81.0
Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621,632,TAMIL NADU,Coimbatore,1729297,1728748,3458045,2635907,1394790,1241117,1567950,230026,50085,3044145,211035,190314,1112,435,3284,2504188,519919,1579517,1117221,757738,1000.0,76.0
Tamil Nadu,Cuddalore,11.57587300613498,79.63002365371497,617,TAMIL NADU,Cuddalore,1311697,1294217,2605914,1815281,1000322,814959,1169880,539412,32027,2391675,123749,83334,401,236,1280,1868837,634041,1364411,764669,473617,987.0,70.0
Tamil Nadu,Dharmapuri,12.300141200000006,78.11509813333339,630,TAMIL NADU,Dharmapuri,774303,732540,1506843,917709,527599,390110,751170,267345,15341,1452956,38304,14089,164,39,37,1011099,512824,804186,434328,267536,946.0,61.0
Tamil Nadu,Dindigul,10.377801390820574,77.78011279554937,612,TAMIL NADU,Dindigul,1080938,1078837,2159775,1481834,816180,665654,1105155,467959,30829,1879494,105012,169945,313,256,71,1595029,480681,1065734,647806,443528,998.0,69.0
Tamil Nadu,Erode,11.267012155963302,77.42034334862392,610,TAMIL NADU,Erode,1129868,1121876,2251744,1492662,828300,664362,1195773,370212,54322,2115455,76098,55899,435,148,639,1510680,608003,1006543,701326,542295,993.0,66.0
Tamil Nadu,Kancheepuram,12.496424756511884,80.08820360135913,604,TAMIL NADU,Kancheepuram,2012958,1985294,3998252,3013382,1611461,1401921,1673814,272514,54732,3537399,173785,256762,1620,990,4962,2867809,678374,2076492,1200284,715895,986.0,75.0
Tamil Nadu,Kanniyakumari,8.183466300191206,77.32053064053538,629,TAMIL NADU,Kanniyakumari,926345,944029,1870374,1548738,780541,768197,679620,72867,35789,909872,78590,876299,160,438,156,1625788,210901,887052,556548,425849,1019.0,83.0
Tamil Nadu,Karur,10.79532776617955,78.08749686847604,613,TAMIL NADU,Karur,528184,536309,1064493,727044,401726,325318,543298,200837,11340,993666,53292,16483,115,29,7,759410,276930,501585,320645,241843,1015.0,68.0
Tamil Nadu,Madurai,9.904313833333331,78.01366033333332,623,TAMIL NADU,Madurai,1526475,1511777,3038252,2273430,1223810,1049620,1354632,372828,47293,2760502,168881,97711,520,199,1532,2398674,449125,1528178,913715,593827,990.0,75.0
Tamil Nadu,Nagapattinam,10.789468161718286,79.79437299431483,618,TAMIL NADU,Nagapattinam,798127,818323,1616450,1213008,640916,572092,671994,345057,11555,1435072,128617,47579,184,450,963,1306690,253572,828444,463326,323706,1025.0,75.0
Tamil Nadu,Namakkal,11.33766638477801,78.14624841437633,609,TAMIL NADU,Namakkal,869280,857321,1726601,1176131,653312,522819,898245,253726,38797,1673652,32483,16909,183,108,84,1200360,388418,817905,510413,397064,986.0,68.0
Tamil Nadu,Perambalur,11.260137758112096,78.86034011799416,615,TAMIL NADU,Perambalur,282157,283066,565223,375823,208011,167812,299726,118278,5343,521658,32702,10301,83,39,38,443373,109011,291371,158218,115151,1003.0,66.0
Tamil Nadu,Pudukkottai,10.130514816433578,79.05444484265728,621,TAMIL NADU,Pudukkottai,803188,815157,1618345,1110545,608776,501769,761693,305149,13941,1428784,114194,72850,119,81,32,1167183,447346,835853,470428,311175,1015.0,69.0
